Date|Symbol|Short Volume|Total Volume|Market
20151214|A|296980|720519|N
20151214|AA|5291896|16138472|N
20151214|AAC|12553|27628|N
20151214|AAN|133870|233272|N
20151214|AAP|95208|154611|N
20151214|AAPRB|26859|44997|N
20151214|AAT|36275|85469|N
20151214|AAV|9494|16296|N
20151214|AB|54202|106904|N
20151214|ABB|470713|856884|N
20151214|ABBV|1152577|2795728|N
20151214|ABC|274489|567146|N
20151214|ABEV|2201965|6258836|N
20151214|ABG|25646|57057|N
20151214|ABM|37259|98105|N
20151214|ABR|8709|25747|N
20151214|ABRN|1651|4163|N
20151214|ABRPRA|3942|6518|N
20151214|ABRPRB|1700|3900|N
20151214|ABRPRC|809|1092|N
20151214|ABT|898847|1620559|N
20151214|ABX|2642896|5092684|N
20151214|AC|3073|24507|N
20151214|ACC|73993|150305|N
20151214|ACCO|97686|156751|N
20151214|ACE|582288|939031|N
20151214|ACG|17865|92182|N
20151214|ACH|39867|45337|N
20151214|ACI|53594|107969|N
20151214|ACM|112004|199954|N
20151214|ACN|478201|842813|N
20151214|ACP|13495|45055|N
20151214|ACRE|20105|41923|N
20151214|ACV|10828|22495|N
20151214|ACW|26438|68220|N
20151214|ADC|12881|33802|N
20151214|ADM|697801|1293603|N
20151214|ADPT|29551|50261|N
20151214|ADS|82974|127445|N
20151214|ADT|455406|641199|N
20151214|ADX|11521|43063|N
20151214|AEB|8951|10612|N
20151214|AED|23885|29007|N
20151214|AEE|283964|559598|N
20151214|AEG|442834|743910|N
20151214|AEH|23975|37440|N
20151214|AEK|25798|37281|N
20151214|AEL|84716|157296|N
20151214|AEM|480259|674298|N
20151214|AEO|579720|823686|N
20151214|AEP|480782|1236768|N
20151214|AER|365475|610693|N
20151214|AES|1109905|1740872|N
20151214|AESPRC|934|5858|N
20151214|AET|511774|929756|N
20151214|AEUA|3990|4636|N
20151214|AF|132911|198704|N
20151214|AFA|17978|34543|N
20151214|AFB|889|20355|N
20151214|AFC|12112|15730|N
20151214|AFG|36782|100696|N
20151214|AFGE|722|2283|N
20151214|AFGH|3834|26281|N
20151214|AFL|423331|753234|N
20151214|AFPRC|4960|6244|N
20151214|AFSD|13944|20554|N
20151214|AFSIPRA|4313|7788|N
20151214|AFSIPRB|15109|15462|N
20151214|AFSIPRC|2100|7893|N
20151214|AFSIPRD|5109|7636|N
20151214|AFSS|9280|13204|N
20151214|AFST|8939|10689|N
20151214|AFT|4721|21216|N
20151214|AFW|10277|14596|N
20151214|AG|139789|220242|N
20151214|AGC|6640|28881|N
20151214|AGCO|163495|229967|N
20151214|AGD|4196|16650|N
20151214|AGI|136113|260462|N
20151214|AGM|4943|9803|N
20151214|AGMA|0|0|N
20151214|AGMPRA|1|501|N
20151214|AGMPRB|0|240|N
20151214|AGMPRC|0|0|N
20151214|AGN|151734|306328|N
20151214|AGNPRA|1700|4345|N
20151214|AGO|320685|566617|N
20151214|AGOPRB|3519|5611|N
20151214|AGOPRE|6993|10034|N
20151214|AGOPRF|2100|2400|N
20151214|AGRO|98583|168774|N
20151214|AGU|78319|111662|N
20151214|AGX|24146|56853|N
20151214|AHC|650|7962|N
20151214|AHH|10153|30517|N
20151214|AHL|68260|129458|N
20151214|AHLPRA|4594|7602|N
20151214|AHLPRB|2320|2868|N
20151214|AHLPRC|4358|7790|N
20151214|AHP|41749|85145|N
20151214|AHS|113081|253195|N
20151214|AHT|160587|241105|N
20151214|AHTPRA|4443|5443|N
20151214|AHTPRD|3985|14113|N
20151214|AHTPRE|1400|2300|N
20151214|AI|109638|188530|N
20151214|AIB|12500|19603|N
20151214|AIC|300|519|N
20151214|AIF|8277|27270|N
20151214|AIG|1539488|3002505|N
20151214|AIGWS|4920|19698|N
20151214|AIN|10114|31058|N
20151214|AIR|39980|79289|N
20151214|AIT|27516|64086|N
20151214|AIV|244552|409555|N
20151214|AIVPRA|0|3462|N
20151214|AIVPRZ|300|800|N
20151214|AIW|100|500|N
20151214|AIY|3172|3805|N
20151214|AIZ|75746|165330|N
20151214|AJG|246280|489715|N
20151214|AJRD|17423|77350|N
20151214|AJX|1452|5131|N
20151214|AKOA|265|740|N
20151214|AKOB|5114|12624|N
20151214|AKP|969|6412|N
20151214|AKR|37863|85549|N
20151214|AKS|452393|847254|N
20151214|AL|84492|142272|N
20151214|ALB|407798|537218|N
20151214|ALDW|24127|56801|N
20151214|ALE|36859|84922|N
20151214|ALEX|23239|49745|N
20151214|ALG|6428|10190|N
20151214|ALJ|74474|131317|N
20151214|ALK|153356|239661|N
20151214|ALL|379684|759445|N
20151214|ALLE|101949|220499|N
20151214|ALLPRA|9560|13830|N
20151214|ALLPRB|7957|20360|N
20151214|ALLPRC|9035|15282|N
20151214|ALLPRD|814|914|N
20151214|ALLPRE|19821|36579|N
20151214|ALLPRF|5600|9354|N
20151214|ALLY|849921|1453830|N
20151214|ALLYPRA|41480|122229|N
20151214|ALLYPRB|27401|32723|N
20151214|ALPPRO|400|500|N
20151214|ALR|87907|172470|N
20151214|ALRPRB|0|1063|N
20151214|ALSN|223845|385395|N
20151214|ALU|854378|1314556|N
20151214|ALV|39459|54324|N
20151214|ALX|605|838|N
20151214|AM|47712|137519|N
20151214|AMBR|4096|10595|N
20151214|AMC|18432|27329|N
20151214|AME|377388|698337|N
20151214|AMFW|52532|126774|N
20151214|AMG|111016|304207|N
20151214|AMH|450820|904125|N
20151214|AMHPRA|1986|3051|N
20151214|AMHPRB|500|1601|N
20151214|AMHPRC|1000|5866|N
20151214|AMID|40573|95015|N
20151214|AMP|260032|516953|N
20151214|AMRC|11500|16439|N
20151214|AMT|246355|552665|N
20151214|AMTG|87769|135306|N
20151214|AMTGPRA|8147|19163|N
20151214|AMTPRA|2320|3825|N
20151214|AMTPRB|4301|4864|N
20151214|AMX|780337|1403012|N
20151214|AN|64916|128544|N
20151214|ANET|63040|95841|N
20151214|ANF|454941|786972|N
20151214|ANFI|27836|48431|N
20151214|ANH|86141|186683|N
20151214|ANHPRA|1505|2105|N
20151214|ANHPRB|0|500|N
20151214|ANHPRC|0|700|N
20151214|ANTM|221285|375068|N
20151214|ANTX|1574|4839|N
20151214|ANW|15093|29249|N
20151214|AOD|84071|137226|N
20151214|AOI|7543|19957|N
20151214|AON|163149|267079|N
20151214|AOS|67283|105316|N
20151214|AP|1433|4932|N
20151214|APA|622652|1068410|N
20151214|APAM|38077|63255|N
20151214|APB|8|6160|N
20151214|APC|1229187|2795697|N
20151214|APD|132875|458539|N
20151214|APF|800|3060|N
20151214|APH|209184|365998|N
20151214|APLE|333224|631491|N
20151214|APO|174187|315482|N
20151214|APTS|31060|42596|N
20151214|APU|96794|162847|N
20151214|AR|773219|1255830|N
20151214|ARC|17857|64069|N
20151214|ARCO|29566|96861|N
20151214|ARCX|603|675|N
20151214|ARDC|9336|33063|N
20151214|ARE|56814|112755|N
20151214|AREPRE|1585|3141|N
20151214|ARES|7860|14766|N
20151214|ARG|91446|364003|N
20151214|ARHPRC|4102|5578|N
20151214|ARI|141099|194086|N
20151214|ARIPRA|700|1035|N
20151214|ARL|2000|2100|N
20151214|ARMK|184650|735535|N
20151214|ARO|104383|141706|N
20151214|AROC|60446|165627|N
20151214|ARP|80078|204646|N
20151214|ARPI|150705|306193|N
20151214|ARPPRD|350|4000|N
20151214|ARPPRE|135|135|N
20151214|ARR|147663|204504|N
20151214|ARRPRA|100|1800|N
20151214|ARRPRB|4703|9509|N
20151214|ARU|2300|2700|N
20151214|ARW|97258|187932|N
20151214|ASA|7130|9306|N
20151214|ASB|380250|482929|N
20151214|ASBPRB|100|100|N
20151214|ASBPRC|206|681|N
20151214|ASC|16088|47019|N
20151214|ASG|6084|9555|N
20151214|ASGN|40922|101121|N
20151214|ASH|101620|174005|N
20151214|ASPN|8967|16828|N
20151214|ASR|5431|7703|N
20151214|ASX|136968|265977|N
20151214|AT|234738|371426|N
20151214|ATE|500|1571|N
20151214|ATEN|38158|89037|N
20151214|ATHM|29603|56433|N
20151214|ATI|694030|885642|N
20151214|ATLS|27400|64836|N
20151214|ATO|42992|125101|N
20151214|ATR|17050|38718|N
20151214|ATTO|3967|8572|N
20151214|ATU|236313|365834|N
20151214|ATV|14163|33183|N
20151214|ATW|1014517|1474644|N
20151214|AU|725464|1415478|N
20151214|AUO|65114|224758|N
20151214|AUY|970725|1460023|N
20151214|AV|93078|126592|N
20151214|AVA|51362|111349|N
20151214|AVAL|3839|16726|N
20151214|AVB|83653|175918|N
20151214|AVD|20699|46029|N
20151214|AVG|31916|103516|N
20151214|AVH|40476|68775|N
20151214|AVK|13652|47871|N
20151214|AVOL|7691|30638|N
20151214|AVP|912716|1691311|N
20151214|AVT|203550|411526|N
20151214|AVV|19129|39742|N
20151214|AVX|21786|40748|N
20151214|AVY|55256|128664|N
20151214|AWF|44082|147577|N
20151214|AWH|70263|184352|N
20151214|AWI|126530|257002|N
20151214|AWK|86231|243384|N
20151214|AWP|26932|96753|N
20151214|AWR|25640|51634|N
20151214|AXE|15595|40046|N
20151214|AXL|135082|239476|N
20151214|AXLL|195454|359840|N
20151214|AXON|37468|56763|N
20151214|AXP|1052388|1863537|N
20151214|AXR|2570|2570|N
20151214|AXS|46218|110791|N
20151214|AXSPRC|10164|13147|N
20151214|AXSPRD|9257|12055|N
20151214|AXTA|188671|278181|N
20151214|AYI|35378|51214|N
20151214|AYR|176589|298508|N
20151214|AZN|600454|836237|N
20151214|AZO|17632|49362|N
20151214|AZUR|22667|53421|N
20151214|AZZ|13730|30454|N
20151214|B|47293|95741|N
20151214|BA|532443|1101931|N
20151214|BABA|1732034|2724271|N
20151214|BAC|8984230|28320494|N
20151214|BACPRD|8407|82048|N
20151214|BACPRE|3743|7608|N
20151214|BACPRI|4697|11548|N
20151214|BACPRL|3957|4573|N
20151214|BACPRW|25567|39412|N
20151214|BACPRY|18384|29007|N
20151214|BACPRZ|14642|24920|N
20151214|BACWSA|33026|152418|N
20151214|BACWSB|15540|24859|N
20151214|BAF|1580|5616|N
20151214|BAH|144570|223324|N
20151214|BAK|62049|107146|N
20151214|BAM|258909|358002|N
20151214|BANC|7237|26656|N
20151214|BANCPRC|0|100|N
20151214|BANCPRD|3349|6857|N
20151214|BAP|51104|112284|N
20151214|BAS|330602|642025|N
20151214|BAX|346941|939602|N
20151214|BBD|2101911|3521645|N
20151214|BBDO|0|435|N
20151214|BBF|16330|19158|N
20151214|BBG|484867|584215|N
20151214|BBK|4898|8534|N
20151214|BBL|676084|1047504|N
20151214|BBN|40977|87041|N
20151214|BBT|972645|1502647|N
20151214|BBTPRD|18105|30265|N
20151214|BBTPRE|33106|47423|N
20151214|BBTPRF|29520|37823|N
20151214|BBTPRG|14694|23875|N
20151214|BBVA|403320|714602|N
20151214|BBW|30918|59011|N
20151214|BBX|3354|4383|N
20151214|BBY|631275|905390|N
20151214|BC|143777|250064|N
20151214|BCA|10983|21628|N
20151214|BCC|29278|82355|N
20151214|BCE|147388|289987|N
20151214|BCEI|352170|512980|N
20151214|BCH|9844|21960|N
20151214|BCO|23605|56250|N
20151214|BCR|45898|107206|N
20151214|BCRH|2806|4119|N
20151214|BCS|441853|776039|N
20151214|BCSPR|27875|35157|N
20151214|BCSPRA|51479|69753|N
20151214|BCSPRC|33007|40498|N
20151214|BCSPRD|68079|96363|N
20151214|BCX|38362|132623|N
20151214|BDC|58222|125879|N
20151214|BDJ|32331|112423|N
20151214|BDN|256671|511505|N
20151214|BDNPRE|2149|7175|N
20151214|BDX|155119|300286|N
20151214|BEL|65739|174892|N
20151214|BEN|1350419|2063828|N
20151214|BEP|13918|16446|N
20151214|BERY|162908|321180|N
20151214|BETR|22115|34494|N
20151214|BFA|962|12314|N
20151214|BFAM|19344|44810|N
20151214|BFB|154463|218129|N
20151214|BFK|13015|23597|N
20151214|BFO|1300|1849|N
20151214|BFR|9926|33111|N
20151214|BFS|4832|12060|N
20151214|BFSPRC|1563|4501|N
20151214|BFZ|3499|9102|N
20151214|BG|97573|237192|N
20151214|BGB|5541|24739|N
20151214|BGC|87921|152942|N
20151214|BGCA|1321|3653|N
20151214|BGEPRB|687|1375|N
20151214|BGG|71525|145077|N
20151214|BGH|27307|67213|N
20151214|BGR|17294|39988|N
20151214|BGS|36725|88274|N
20151214|BGT|20535|42942|N
20151214|BGX|4820|33990|N
20151214|BGY|20175|64070|N
20151214|BH|1318|1823|N
20151214|BHE|46620|94373|N
20151214|BHI|1009763|2290366|N
20151214|BHK|23309|66487|N
20151214|BHL|19195|33448|N
20151214|BHLB|8696|22141|N
20151214|BHP|1157715|1669968|N
20151214|BID|221348|376986|N
20151214|BIE|4673|7973|N
20151214|BIF|10681|39003|N
20151214|BIG|98330|159095|N
20151214|BIN|20132|48921|N
20151214|BIO|4533|10159|N
20151214|BIOA|11735|23286|N
20151214|BIOAWS|0|0|N
20151214|BIOB|0|30|N
20151214|BIP|25432|69552|N
20151214|BIT|12706|48720|N
20151214|BITA|44818|65674|N
20151214|BJZ|3505|3637|N
20151214|BK|1312023|2799207|N
20151214|BKD|615774|1748834|N
20151214|BKE|52917|77839|N
20151214|BKFS|5832|10611|N
20151214|BKH|65788|128679|N
20151214|BKHU|0|3495|N
20151214|BKK|784|6971|N
20151214|BKN|5994|18305|N
20151214|BKPRC|11850|19817|N
20151214|BKS|338554|482158|N
20151214|BKT|8007|23166|N
20151214|BKU|206473|260447|N
20151214|BLD|35847|73324|N
20151214|BLH|357|2257|N
20151214|BLK|82655|165745|N
20151214|BLL|143008|292158|N
20151214|BLOX|61632|183066|N
20151214|BLT|92623|243955|N
20151214|BLW|13131|40147|N
20151214|BLX|12665|30945|N
20151214|BMA|17513|25963|N
20151214|BME|4392|6698|N
20151214|BMI|22346|29392|N
20151214|BMLPRG|3200|5050|N
20151214|BMLPRH|7851|14669|N
20151214|BMLPRI|17696|28275|N
20151214|BMLPRJ|4454|8154|N
20151214|BMLPRL|4496|12758|N
20151214|BMO|207265|255867|N
20151214|BMR|238351|663306|N
20151214|BMS|142592|223330|N
20151214|BMY|883693|2095166|N
20151214|BNED|124796|214154|N
20151214|BNJ|800|2356|N
20151214|BNK|2688|8432|N
20151214|BNS|329004|484675|N
20151214|BNY|18013|20523|N
20151214|BOCA|0|2000|N
20151214|BOE|13634|34860|N
20151214|BOH|61495|93792|N
20151214|BOI|16606|51292|N
20151214|BOOT|37089|53356|N
20151214|BORN|1376|3096|N
20151214|BOX|98564|150635|N
20151214|BOXC|0|620|N
20151214|BP|1632137|3059884|N
20151214|BPI|8941|20339|N
20151214|BPK|6839|18145|N
20151214|BPL|89984|181396|N
20151214|BPT|31604|50139|N
20151214|BPY|24935|46713|N
20151214|BQH|0|196|N
20151214|BR|54155|128975|N
20151214|BRC|51897|97081|N
20151214|BRFS|465728|779337|N
20151214|BRKA|9|24|N
20151214|BRKB|582707|1523799|N
20151214|BRO|82660|126296|N
20151214|BRS|172666|260195|N
20151214|BRSS|12680|31646|N
20151214|BRT|15034|15968|N
20151214|BRX|236016|338728|N
20151214|BSAC|69658|106304|N
20151214|BSBR|262074|319828|N
20151214|BSD|2373|5017|N
20151214|BSE|402|2106|N
20151214|BSI|4178|22773|N
20151214|BSL|15746|43484|N
20151214|BSM|14212|85969|N
20151214|BSMX|70067|110162|N
20151214|BST|3819|12386|N
20151214|BSX|1664946|3030112|N
20151214|BT|19051|48822|N
20151214|BTA|2620|22754|N
20151214|BTE|297389|510903|N
20151214|BTO|8558|15866|N
20151214|BTT|55356|93017|N
20151214|BTU|112291|206267|N
20151214|BTZ|86981|144572|N
20151214|BUD|129226|311397|N
20151214|BUI|7876|21518|N
20151214|BURL|106339|178077|N
20151214|BVN|251693|640570|N
20151214|BW|24855|83722|N
20151214|BWA|270719|446383|N
20151214|BWG|6347|21623|N
20151214|BWP|125392|314094|N
20151214|BWXT|170565|222353|N
20151214|BX|851095|2212100|N
20151214|BXC|0|4820|N
20151214|BXE|159198|298091|N
20151214|BXLT|251628|723192|N
20151214|BXMT|101268|231480|N
20151214|BXMX|10889|37798|N
20151214|BXP|109802|202049|N
20151214|BXPPRB|7864|10875|N
20151214|BXS|279253|398588|N
20151214|BYD|381723|861082|N
20151214|BYM|7356|22516|N
20151214|BZH|108600|199223|N
20151214|C|3345991|7040213|N
20151214|CAA|109848|233727|N
20151214|CAB|87485|137076|N
20151214|CABO|4906|6840|N
20151214|CACI|39059|61222|N
20151214|CAE|4750|7697|N
20151214|CAF|19544|41430|N
20151214|CAG|669763|1222338|N
20151214|CAH|255292|642556|N
20151214|CAI|24668|47479|N
20151214|CAJ|39093|84099|N
20151214|CAL|49558|91751|N
20151214|CALX|44364|58077|N
20151214|CAM|574675|1134743|N
20151214|CAPL|5980|17127|N
20151214|CAS|7170|11882|N
20151214|CAT|1268949|1764311|N
20151214|CATO|35769|60296|N
20151214|CB|273656|435933|N
20151214|CBA|52493|132608|N
20151214|CBB|220285|310797|N
20151214|CBBPRB|950|1105|N
20151214|CBD|249588|341604|N
20151214|CBG|296510|649166|N
20151214|CBI|352843|488863|N
20151214|CBK|75384|132985|N
20151214|CBL|182136|342367|N
20151214|CBLPRD|22912|28792|N
20151214|CBLPRE|3059|4514|N
20151214|CBM|41783|76075|N
20151214|CBPX|52839|67744|N
20151214|CBR|34136|81010|N
20151214|CBS|1134112|1711482|N
20151214|CBSA|9|376|N
20151214|CBT|65574|98476|N
20151214|CBU|40541|96321|N
20151214|CBZ|31565|57101|N
20151214|CC|341834|569886|N
20151214|CCC|56971|92787|N
20151214|CCE|324888|770721|N
20151214|CCG|29878|73209|N
20151214|CCGPRA|2680|6780|N
20151214|CCI|246347|614468|N
20151214|CCIPRA|3462|4415|N
20151214|CCJ|240732|561491|N
20151214|CCK|56917|125351|N
20151214|CCL|632721|1059506|N
20151214|CCM|5545|12057|N
20151214|CCO|21778|51581|N
20151214|CCP|50923|129988|N
20151214|CCS|12383|27800|N
20151214|CCSC|2731|8085|N
20151214|CCU|27210|41200|N
20151214|CCV|9134|13753|N
20151214|CCZ|0|0|N
20151214|CDE|268248|530350|N
20151214|CDI|18340|32075|N
20151214|CDR|54661|108882|N
20151214|CDRPRB|703|4785|N
20151214|CE|71690|207383|N
20151214|CEA|1216|6124|N
20151214|CEB|11417|50718|N
20151214|CEE|1100|2362|N
20151214|CEL|4519|9294|N
20151214|CELP|5251|7452|N
20151214|CEM|91164|248957|N
20151214|CEN|19098|61913|N
20151214|CEO|20565|36970|N
20151214|CEQP|216704|343382|N
20151214|CF|197972|434649|N
20151214|CFCPRA|26499|54108|N
20151214|CFCPRB|46737|68899|N
20151214|CFG|574930|914848|N
20151214|CFI|3875|5843|N
20151214|CFR|84995|114900|N
20151214|CFRPRA|3318|6750|N
20151214|CFX|282040|398172|N
20151214|CGA|1334|1935|N
20151214|CGG|1083|2339|N
20151214|CGI|32597|86924|N
20151214|CHA|12784|17997|N
20151214|CHCT|3131|6316|N
20151214|CHD|98206|181547|N
20151214|CHE|24374|34250|N
20151214|CHGG|75910|105269|N
20151214|CHH|74989|98879|N
20151214|CHK|1728927|3448452|N
20151214|CHKPRD|3966|11803|N
20151214|CHKR|21748|36266|N
20151214|CHL|107149|202122|N
20151214|CHMI|3672|6523|N
20151214|CHMT|36505|102377|N
20151214|CHN|846|5970|N
20151214|CHS|338506|574311|N
20151214|CHSP|34203|91092|N
20151214|CHSPPRA|2799|4237|N
20151214|CHT|23043|54146|N
20151214|CHU|126079|188962|N
20151214|CI|255949|437782|N
20151214|CIA|14920|23918|N
20151214|CIB|55093|78556|N
20151214|CIE|682747|1167788|N
20151214|CIEN|602212|1167272|N
20151214|CIF|1400|18514|N
20151214|CIG|505662|1237063|N
20151214|CIGC|2|1203|N
20151214|CII|14810|34605|N
20151214|CIM|336165|677452|N
20151214|CINR|414|1614|N
20151214|CIO|3790|5444|N
20151214|CIR|14002|27599|N
20151214|CIT|178703|351179|N
20151214|CIVI|9882|26489|N
20151214|CJES|428234|818696|N
20151214|CKH|16948|29030|N
20151214|CKP|50784|130228|N
20151214|CL|692026|1215251|N
20151214|CLA|2800|8800|N
20151214|CLB|51150|64388|N
20151214|CLC|52605|80055|N
20151214|CLD|171329|362822|N
20151214|CLDT|14577|36231|N
20151214|CLF|241722|551552|N
20151214|CLGX|22369|77161|N
20151214|CLH|70560|101193|N
20151214|CLI|83836|210904|N
20151214|CLNY|137151|380154|N
20151214|CLNYPRA|10821|15375|N
20151214|CLNYPRB|1098|1296|N
20151214|CLNYPRC|7289|26883|N
20151214|CLR|835279|1711422|N
20151214|CLS|32981|56425|N
20151214|CLV|5028|15166|N
20151214|CLW|4773|22068|N
20151214|CLX|247494|344497|N
20151214|CM|83531|156354|N
20151214|CMA|401742|722921|N
20151214|CMAWS|0|2016|N
20151214|CMC|312059|675186|N
20151214|CMCM|261379|447522|N
20151214|CMG|81656|114168|N
20151214|CMI|324297|574155|N
20151214|CMN|35327|57287|N
20151214|CMO|257906|385580|N
20151214|CMOPRE|24285|32096|N
20151214|CMP|47893|93251|N
20151214|CMRE|23990|70439|N
20151214|CMREPRB|1001|2821|N
20151214|CMREPRC|17780|34262|N
20151214|CMREPRD|5599|8000|N
20151214|CMS|527911|787242|N
20151214|CMSPRB|0|0|N
20151214|CMU|3574|12602|N
20151214|CNA|14486|36138|N
20151214|CNC|281341|397250|N
20151214|CNCO|7458|16322|N
20151214|CNHI|232071|301622|N
20151214|CNI|410190|505697|N
20151214|CNK|158577|389588|N
20151214|CNL|106920|517011|N
20151214|CNNX|8600|91781|N
20151214|CNO|210822|278814|N
20151214|CNP|716506|1377734|N
20151214|CNQ|759505|1085674|N
20151214|CNS|18064|28324|N
20151214|CNX|2325354|2750102|N
20151214|CNXC|11160|32613|N
20151214|CO|2206|10792|N
20151214|CODI|17466|36239|N
20151214|COF|455968|975487|N
20151214|COFPRC|17996|26304|N
20151214|COFPRD|14676|22986|N
20151214|COFPRF|21905|45389|N
20151214|COFPRP|22991|33719|N
20151214|COFWS|2000|2451|N
20151214|COG|1637235|2585679|N
20151214|COH|584569|1328578|N
20151214|COL|92580|163901|N
20151214|COO|66613|113151|N
20151214|COP|2087869|3316129|N
20151214|COR|17054|66212|N
20151214|CORPRA|600|4500|N
20151214|CORR|33925|86643|N
20151214|CORRPRA|1751|1901|N
20151214|COT|77547|112444|N
20151214|COTY|101521|164473|N
20151214|CP|50866|89445|N
20151214|CPA|81025|189809|N
20151214|CPAC|678|4274|N
20151214|CPB|355696|674535|N
20151214|CPE|292787|473284|N
20151214|CPEPRA|293|2220|N
20151214|CPF|40705|84184|N
20151214|CPG|200988|270767|N
20151214|CPGX|549968|1194360|N
20151214|CPK|6690|11553|N
20151214|CPL|94382|127020|N
20151214|CPN|697872|1413732|N
20151214|CPPL|13057|30369|N
20151214|CPRC|23130|30305|N
20151214|CPRJ|32197|61598|N
20151214|CPRK|40194|91605|N
20151214|CPRL|20878|35759|N
20151214|CPRN|54167|74413|N
20151214|CPRP|1080|3050|N
20151214|CPS|9489|21403|N
20151214|CPT|77530|140283|N
20151214|CR|35612|78366|N
20151214|CRC|571528|884938|N
20151214|CRCM|15353|18796|N
20151214|CRDA|1699|8786|N
20151214|CRDB|4475|9469|N
20151214|CRH|42783|66757|N
20151214|CRI|52840|88358|N
20151214|CRK|87477|147267|N
20151214|CRL|36386|107632|N
20151214|CRM|963829|1551882|N
20151214|CRR|75231|117467|N
20151214|CRS|80451|126621|N
20151214|CRT|4623|6541|N
20151214|CRY|20624|26366|N
20151214|CS|269499|377743|N
20151214|CSC|245761|552676|N
20151214|CSG|628878|836841|N
20151214|CSH|18987|40767|N
20151214|CSI|932|6786|N
20151214|CSL|52820|106787|N
20151214|CSLT|52088|92650|N
20151214|CSRA|94128|421490|N
20151214|CSS|2635|7721|N
20151214|CST|94501|222443|N
20151214|CSTM|83403|229928|N
20151214|CSU|11454|55420|N
20151214|CSV|12664|29310|N
20151214|CSX|1580536|2735241|N
20151214|CTB|51410|97041|N
20151214|CTL|768754|1818862|N
20151214|CTLT|117043|157840|N
20151214|CTQ|19965|72227|N
20151214|CTR|63496|113082|N
20151214|CTS|17625|36706|N
20151214|CTT|20101|30347|N
20151214|CTU|14431|19719|N
20151214|CTV|7965|30919|N
20151214|CTW|22646|43947|N
20151214|CTX|23837|42735|N
20151214|CTY|19202|24673|N
20151214|CTZ|31018|55517|N
20151214|CUB|14401|33573|N
20151214|CUBE|215117|426752|N
20151214|CUBEPRA|4384|5310|N
20151214|CUBI|13054|21842|N
20151214|CUBIPRC|5|914|N
20151214|CUBS|161|504|N
20151214|CUDA|48456|87984|N
20151214|CUK|49741|93804|N
20151214|CUZ|321545|585047|N
20151214|CVA|763588|930704|N
20151214|CVB|2000|2629|N
20151214|CVC|408625|671910|N
20151214|CVE|435786|671139|N
20151214|CVEO|97775|287054|N
20151214|CVG|254836|387592|N
20151214|CVI|33140|53118|N
20151214|CVO|40393|113284|N
20151214|CVRR|60342|129357|N
20151214|CVS|693281|1610184|N
20151214|CVT|6945|26742|N
20151214|CVX|1468563|2926437|N
20151214|CW|48377|90611|N
20151214|CWEI|18986|24760|N
20151214|CWSA|3100|35035|N
20151214|CWT|35575|60129|N
20151214|CX|2675692|4933852|N
20151214|CXE|2736|32443|N
20151214|CXH|2648|8689|N
20151214|CXO|296835|427137|N
20151214|CXP|42748|90439|N
20151214|CXW|110804|273211|N
20151214|CYD|1477|3490|N
20151214|CYH|408117|772393|N
20151214|CYS|396101|596089|N
20151214|CYSPRA|2010|8021|N
20151214|CYSPRB|647|3375|N
20151214|CZZ|99845|196177|N
20151214|D|591251|1155328|N
20151214|DAC|2210|3215|N
20151214|DAL|1266125|2269308|N
20151214|DAN|329702|470307|N
20151214|DANG|134569|230598|N
20151214|DAR|427009|661262|N
20151214|DATA|80514|117450|N
20151214|DB|328154|540702|N
20151214|DBD|79489|162718|N
20151214|DBL|7824|13284|N
20151214|DCA|17331|42180|N
20151214|DCI|74501|118249|N
20151214|DCM|24514|51265|N
20151214|DCO|11253|16694|N
20151214|DCT|184887|291599|N
20151214|DCUA|2607|3233|N
20151214|DCUB|3120|10273|N
20151214|DCUC|1857|6730|N
20151214|DD|1956587|3457507|N
20151214|DDC|95049|178492|N
20151214|DDD|339611|521212|N
20151214|DDE|0|416|N
20151214|DDF|810|7952|N
20151214|DDPRA|100|100|N
20151214|DDPRB|892|2135|N
20151214|DDR|451565|729182|N
20151214|DDRPRJ|5592|7101|N
20151214|DDRPRK|4762|8679|N
20151214|DDS|43842|65998|N
20151214|DDT|4583|5801|N
20151214|DE|1215783|1585345|N
20151214|DEA|13275|24678|N
20151214|DECK|68233|116214|N
20151214|DEG|6605|13943|N
20151214|DEI|260708|443209|N
20151214|DEL|9797|10729|N
20151214|DEO|67974|110448|N
20151214|DEX|5100|22341|N
20151214|DF|231618|386765|N
20151214|DFP|3860|11856|N
20151214|DFS|667469|1253706|N
20151214|DFSPRB|14445|27533|N
20151214|DFT|90473|137516|N
20151214|DFTPRA|3388|4941|N
20151214|DFTPRB|843|2864|N
20151214|DG|577987|836128|N
20151214|DGI|66502|100334|N
20151214|DGX|182690|294365|N
20151214|DHF|83991|181209|N
20151214|DHG|14266|17321|N
20151214|DHI|659164|1113150|N
20151214|DHR|523937|1090739|N
20151214|DHT|292606|487020|N
20151214|DHX|86992|184385|N
20151214|DIAX|7775|15039|N
20151214|DIN|22580|34006|N
20151214|DIS|1455878|2764324|N
20151214|DK|260610|520969|N
20151214|DKL|4609|9074|N
20151214|DKS|308850|465547|N
20151214|DKT|61826|110517|N
20151214|DL|7756|21187|N
20151214|DLB|21552|56187|N
20151214|DLNG|6824|44076|N
20151214|DLNGPRA|4310|10398|N
20151214|DLPH|119337|297002|N
20151214|DLR|89815|231950|N
20151214|DLRPRE|5881|11078|N
20151214|DLRPRF|4918|12069|N
